part,job,operation,machine,event,time,queue_length,queue_ops,run_meta,delay
P13,J13,O131,GEN->M4,delivery,36.10000000000001,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",8.0
P23,J23,O231,GEN->M8,delivery,36.10000000000001,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P36,J36,O361,GEN->M5,delivery,36.10000000000001,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",9.0
P19,J19,O191,GEN->M4,delivery,36.10000000000001,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",8.0
P23,J23,O231,M8,queued,43.10000000000001,1.0,O231,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P23,J23,O231,M8,start,43.10000000000001,0.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P19,J19,O191,M4,queued,45.10000000000001,1.0,O191,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P13,J13,O131,M4,queued,45.10000000000001,2.0,"O191,O131","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P36,J36,O361,M5,queued,46.10000000000001,1.0,O361,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P24,J24,O241,M5,queued,46.10000000000001,2.0,"O361,O241","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P36,J36,O361,M5,start,46.10000000000001,1.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P16,J16,O161,GEN->M6,delivery,49.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",5.0
P21,J21,O211,GEN->M7,delivery,53.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P8,J8,O081,GEN->M7,delivery,53.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P16,J16,O161,M6,queued,55.10000000000002,1.0,O161,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P16,J16,O161,M6,start,55.10000000000002,0.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P37,J37,O371,GEN->M6,delivery,55.10000000000004,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",5.0
P12,J12,O121,GEN->M6,delivery,55.10000000000004,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",5.0
P26,J26,O261,M2,end,58.099999999999994,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P32,J32,O321,M2,start,58.099999999999994,2.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P9,J9,O091,M4,end,59.099999999999994,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P19,J19,O191,M4,start,59.099999999999994,1.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P21,J21,O211,M7,queued,60.10000000000002,1.0,O211,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P8,J8,O081,M7,queued,60.10000000000002,2.0,"O211,O081","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P21,J21,O211,M7,start,60.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P4,J4,O041,GEN->M5,delivery,60.10000000000004,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",9.0
P12,J12,O121,M6,queued,61.10000000000004,1.0,O121,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P37,J37,O371,M6,queued,61.10000000000004,2.0,"O121,O371","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P7,J7,O071,M1,end,62.0,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P1,J1,O011,M1,start,62.0,2.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P11,J11,O111,GEN->M8,delivery,66.10000000000004,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P34,J34,O341,GEN->M8,delivery,66.10000000000005,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P25,J25,O251,GEN->M8,delivery,66.10000000000005,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P26,J26,O262,M2->M8,delivery,68.10000000000004,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P4,J4,O041,M5,queued,70.10000000000004,2.0,"O241,O041","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P23,J23,O231,M8,end,73.10000000000001,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P11,J11,O111,M8,queued,73.10000000000004,1.0,O111,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P11,J11,O111,M8,start,73.10000000000004,0.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P25,J25,O251,M8,queued,73.10000000000005,1.0,O251,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P34,J34,O341,M8,queued,73.10000000000005,2.0,"O251,O341","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P26,J26,O262,M8,queued,75.10000000000004,3.0,"O251,O341,O262","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P36,J36,O361,M5,end,76.10000000000001,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P24,J24,O241,M5,start,76.10000000000001,1.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P9,J9,O092,M4->M5,delivery,78.19999999999997,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",8.0
P33,J33,O331,GEN->M4,delivery,79.19999999999997,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",8.0
P20,J20,O201,GEN->M4,delivery,79.19999999999997,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",8.0
P28,J28,O281,GEN->M1,delivery,79.19999999999997,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",9.0
P18,J18,O181,GEN->M4,delivery,81.19999999999997,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",8.0
P19,J19,O191,M4,end,85.1,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P13,J13,O131,M4,start,85.1,0.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P16,J16,O161,M6,end,85.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P12,J12,O121,M6,start,85.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P9,J9,O092,M5,queued,87.19999999999997,2.0,"O041,O092","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P1,J1,O011,M1,end,88.0,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P3,J3,O031,M1,start,88.0,1.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P32,J32,O321,M2,end,88.1,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P30,J30,O301,M2,start,88.1,1.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P33,J33,O331,M4,queued,88.19999999999997,1.0,O331,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P20,J20,O201,M4,queued,88.19999999999997,2.0,"O331,O201","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P28,J28,O281,M1,queued,89.19999999999997,2.0,"O151,O281","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P7,J7,O072,M1->M2,delivery,89.2999999999998,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",5.0
P18,J18,O181,M4,queued,90.19999999999997,3.0,"O331,O201,O181","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P21,J21,O211,M7,end,91.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P8,J8,O081,M7,start,91.10000000000002,0.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P32,J32,O322,M2->M7,delivery,94.19999999999999,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",8.0
P1,J1,O012,M1->M7,delivery,94.19999999999999,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",7.0
P23,J23,O232,M8->M7,delivery,94.29999999999991,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",10.0
P7,J7,O072,M2,queued,95.2999999999998,2.0,"O101,O072","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P27,J27,O271,GEN->M7,delivery,98.29999999999974,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P1,J1,O012,M7,queued,102.19999999999999,1.0,O012,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P11,J11,O111,M8,end,103.10000000000004,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P25,J25,O251,M8,start,103.10000000000004,2.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P32,J32,O322,M7,queued,103.19999999999999,2.0,"O012,O322","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P14,J14,O141,GEN->M1,delivery,103.29999999999993,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",9.0
P27,J27,O271,M7,queued,105.29999999999974,3.0,"O012,O322,O271","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P23,J23,O232,M7,queued,105.29999999999991,4.0,"O012,O322,O271,O232","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P21,J21,O212,M7->M1,delivery,105.39999999999968,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",7.0
P24,J24,O241,M5,end,106.10000000000001,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P4,J4,O041,M5,start,106.10000000000001,1.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P29,J29,O291,GEN->M5,delivery,108.29999999999993,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",9.0
P16,J16,O162,M6->M5,delivery,111.39999999999968,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P11,J11,O112,M8->M5,delivery,113.20000000000003,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",7.0
P14,J14,O141,M1,queued,113.29999999999993,3.0,"O151,O281,O141","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P21,J21,O212,M1,queued,113.39999999999968,4.0,"O151,O281,O141,O212","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P12,J12,O121,M6,end,115.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P37,J37,O371,M6,start,115.10000000000002,0.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P13,J13,O131,M4,end,116.1,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P33,J33,O331,M4,start,116.1,2.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P30,J30,O301,M2,end,118.1,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P10,J10,O101,M2,start,118.1,1.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P29,J29,O291,M5,queued,118.29999999999993,2.0,"O092,O291","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P16,J16,O162,M5,queued,118.39999999999968,3.0,"O092,O291,O162","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P3,J3,O031,M1,end,119.0,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P15,J15,O151,M1,start,119.0,3.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P11,J11,O112,M5,queued,121.20000000000003,4.0,"O092,O291,O162,O112","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P8,J8,O081,M7,end,122.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P1,J1,O012,M7,start,122.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P2,J2,O021,GEN->M4,delivery,122.39999999999986,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",8.0
P38,J38,O381,GEN->M6,delivery,122.39999999999986,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",5.0
P6,J6,O061,GEN->M4,delivery,127.39999999999986,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",8.0
P30,J30,O302,M2->M6,delivery,128.29999999999998,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",8.0
P38,J38,O381,M6,queued,128.39999999999986,1.0,O381,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P40,J40,O401,GEN->M2,delivery,130.29999999999995,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",8.0
P2,J2,O021,M4,queued,131.39999999999986,3.0,"O201,O181,O021","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P25,J25,O251,M8,end,133.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P34,J34,O341,M8,start,133.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P24,J24,O242,M5->M1,delivery,134.4999999999998,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P6,J6,O061,M4,queued,136.39999999999986,4.0,"O201,O181,O021,O061","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P4,J4,O041,M5,end,137.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P9,J9,O092,M5,start,137.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P30,J30,O302,M6,queued,137.29999999999998,2.0,"O381,O302","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P40,J40,O401,M2,queued,139.29999999999995,2.0,"O072,O401","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P8,J8,O082,M7->M8,delivery,140.3999999999999,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",10.0
P24,J24,O242,M1,queued,141.4999999999998,4.0,"O281,O141,O212,O242","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P33,J33,O331,M4,end,142.1,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P20,J20,O201,M4,start,142.1,3.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P3,J3,O032,M1->M8,delivery,142.4999999999998,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",7.0
P4,J4,O042,M5->M8,delivery,143.3,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",7.0
P10,J10,O101,M2,end,144.1,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P7,J7,O072,M2,start,144.1,1.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P15,J15,O151,M1,end,145.0,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P28,J28,O281,M1,start,145.0,3.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P37,J37,O371,M6,end,145.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P38,J38,O381,M6,start,145.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P36,J36,O362,M5->M2,delivery,149.3999999999999,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",10.0
P3,J3,O032,M8,queued,150.4999999999998,2.0,"O262,O032","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P35,J35,O351,GEN->M2,delivery,150.49999999999983,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",8.0
P4,J4,O042,M8,queued,151.3,3.0,"O262,O032,O042","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P8,J8,O082,M8,queued,151.3999999999999,4.0,"O262,O032,O042,O082","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P1,J1,O012,M7,end,152.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P32,J32,O322,M7,start,152.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P12,J12,O122,M6->M7,delivery,157.39999999999978,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P22,J22,O221,GEN->M7,delivery,157.49999999999977,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P35,J35,O351,M2,queued,159.49999999999983,2.0,"O401,O351","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P19,J19,O192,M4->M7,delivery,159.49999999999983,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",9.0
P36,J36,O362,M2,queued,160.3999999999999,3.0,"O401,O351,O362","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P10,J10,O102,M2->M6,delivery,160.49999999999972,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",8.0
P34,J34,O341,M8,end,163.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P26,J26,O262,M8,start,163.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P12,J12,O122,M7,queued,164.39999999999978,3.0,"O271,O232,O122","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P1,J1,O013,M7->M8,delivery,164.49999999999972,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",10.0
P22,J22,O221,M7,queued,164.49999999999977,4.0,"O271,O232,O122,O221","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P9,J9,O092,M5,end,167.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P29,J29,O291,M5,start,167.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P37,J37,O372,M6->M5,delivery,167.59999999999977,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P20,J20,O201,M4,end,168.1,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P18,J18,O181,M4,start,168.1,2.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P10,J10,O102,M6,queued,169.49999999999972,2.0,"O302,O102","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P19,J19,O192,M7,queued,169.49999999999983,5.0,"O271,O232,O122,O221,O192","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P7,J7,O072,M2,end,170.1,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P40,J40,O401,M2,start,170.1,2.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P28,J28,O281,M1,end,171.0,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P14,J14,O141,M1,start,171.0,2.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P15,J15,O152,M1->M2,delivery,171.5999999999997,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",5.0
P37,J37,O372,M5,queued,174.59999999999977,3.0,"O162,O112,O372","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P38,J38,O381,M6,end,175.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P30,J30,O302,M6,start,175.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P1,J1,O013,M8,queued,175.49999999999972,4.0,"O032,O042,O082,O013","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P20,J20,O202,M4->M6,delivery,177.59999999999965,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",8.0
P15,J15,O152,M2,queued,177.5999999999997,3.0,"O351,O362,O152","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P25,J25,O252,M8->M6,delivery,179.59999999999965,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P34,J34,O342,M8->M6,delivery,181.6999999999997,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P38,J38,O382,M6,queued,182.5,2.0,"O102,O382","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P32,J32,O322,M7,end,183.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P27,J27,O271,M7,start,183.10000000000002,4.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P28,J28,O282,M1,queued,183.69999999999965,3.0,"O212,O242,O282","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P20,J20,O202,M6,queued,186.59999999999965,3.0,"O102,O382,O202","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P25,J25,O252,M6,queued,186.59999999999965,4.0,"O102,O382,O202,O252","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P34,J34,O342,M6,queued,188.6999999999997,5.0,"O102,O382,O202,O252,O342","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P7,J7,O073,M2->M4,delivery,190.59999999999994,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P32,J32,O323,M7->M4,delivery,190.7,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",9.0
P26,J26,O262,M8,end,193.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P3,J3,O032,M8,start,193.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P13,J13,O132,M4->M7,delivery,194.6999999999996,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",9.0
P31,J31,O312,M1->M7,delivery,194.6999999999996,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",7.0
P9,J9,O093,M5->M7,delivery,194.79999999999964,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",5.0
P7,J7,O073,M4,queued,197.59999999999994,3.0,"O021,O061,O073","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P29,J29,O291,M5,end,198.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P16,J16,O162,M5,start,198.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P18,J18,O181,M4,end,199.1,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P2,J2,O021,M4,start,199.1,2.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P40,J40,O401,M2,end,200.1,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P35,J35,O351,M2,start,200.1,2.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P32,J32,O323,M4,queued,200.7,3.0,"O061,O073,O323","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P9,J9,O093,M7,queued,200.79999999999964,5.0,"O232,O122,O221,O192,O093","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P14,J14,O141,M1,end,202.0,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P21,J21,O212,M1,start,202.0,2.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P31,J31,O312,M7,queued,202.6999999999996,6.0,"O232,O122,O221,O192,O093,O312","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P13,J13,O132,M7,queued,204.6999999999996,7.0,"O232,O122,O221,O192,O093,O312,O132","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P30,J30,O302,M6,end,205.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P10,J10,O102,M6,start,205.10000000000002,4.0,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P26,J26,O263,M8->M2,delivery,206.69999999999987,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P17,J17,O171,GEN->M1,delivery,208.79999999999993,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",9.0
P40,J40,O402,M2,queued,209.79999999999995,3.0,"O362,O152,O402","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P14,J14,O142,M1,queued,210.69999999999996,3.0,"O242,O282,O142","{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
P30,J30,O303,M6->M5,delivery,211.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",6.0
P27,J27,O271,M7,end,213.10000000000002,,,"{'release_time': 1e-06, 'n_max': 20, 'total_ops': 154}",
