part,job,operation,machine,event,time,queue_length,queue_ops,run_meta,delay
P1,J1,O011,M1,start,62.0,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P37,J37,O371,GEN->M6,delivery,62.10000000000004,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",5.0
P39,J39,O391,GEN->M4,delivery,64.10000000000004,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P26,J26,O261,M1,queued,65.10000000000002,3.0,"O031,O151,O261","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P2,J2,O021,M5,queued,65.10000000000002,3.0,"O051,O241,O021","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P37,J37,O371,M6,queued,68.10000000000004,1.0,O371,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P30,J30,O302,M2->M8,delivery,68.10000000000005,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P39,J39,O391,M4,queued,73.10000000000004,1.0,O391,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P16,J16,O161,GEN->M8,delivery,73.19999999999997,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P13,J13,O131,M7,end,74.10000000000001,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P4,J4,O041,M7,start,74.10000000000001,1.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P38,J38,O381,GEN->M8,delivery,74.19999999999996,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P40,J40,O401,GEN->M8,delivery,74.19999999999996,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P30,J30,O302,M8,queued,75.10000000000005,1.0,O302,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P30,J30,O302,M8,start,75.10000000000005,0.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P36,J36,O361,M5,end,76.10000000000001,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P5,J5,O051,M5,start,76.10000000000001,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P16,J16,O161,M8,queued,80.19999999999997,1.0,O161,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P38,J38,O381,M8,queued,81.19999999999996,2.0,"O161,O381","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P40,J40,O401,M8,queued,81.19999999999996,3.0,"O161,O381,O401","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P6,J6,O061,GEN->M4,delivery,81.19999999999997,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P20,J20,O201,M2,end,84.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P32,J32,O321,M2,start,84.1,1.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P9,J9,O092,M4->M2,delivery,84.19999999999999,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P19,J19,O191,M4,end,85.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P39,J39,O391,M4,start,85.1,0.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P8,J8,O081,GEN->M4,delivery,86.29999999999991,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P29,J29,O291,GEN->M4,delivery,87.29999999999986,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P1,J1,O011,M1,end,88.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P3,J3,O031,M1,start,88.0,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P36,J36,O362,M5->M2,delivery,88.29999999999986,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",10.0
P25,J25,O251,M6,end,89.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P37,J37,O371,M6,start,89.10000000000002,0.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P6,J6,O061,M4,queued,90.19999999999997,1.0,O061,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P9,J9,O092,M2,queued,91.19999999999999,2.0,"O101,O092","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P8,J8,O081,M4,queued,95.29999999999991,2.0,"O061,O081","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P29,J29,O291,M4,queued,96.29999999999986,3.0,"O061,O081,O291","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P36,J36,O362,M2,queued,99.29999999999986,3.0,"O101,O092,O362","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P12,J12,O121,GEN->M6,delivery,99.29999999999986,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",5.0
P13,J13,O132,M7,queued,100.29999999999991,2.0,"O312,O132","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P33,J33,O331,GEN->M1,delivery,103.39999999999985,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",9.0
P11,J11,O111,GEN->M6,delivery,104.39999999999979,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",5.0
P4,J4,O041,M7,end,105.10000000000001,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P31,J31,O312,M7,start,105.10000000000001,1.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P30,J30,O302,M8,end,105.10000000000005,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P16,J16,O161,M8,start,105.10000000000005,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P12,J12,O121,M6,queued,105.29999999999986,1.0,O121,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P19,J19,O192,M4->M7,delivery,105.39999999999979,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",9.0
P5,J5,O051,M5,end,106.10000000000001,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P24,J24,O241,M5,start,106.10000000000001,1.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P7,J7,O072,M1->M5,delivery,107.39999999999974,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P11,J11,O111,M6,queued,110.39999999999979,2.0,"O121,O111","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P39,J39,O391,M4,end,111.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P6,J6,O061,M4,start,111.1,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P4,J4,O042,M7->M5,delivery,111.3,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",5.0
P33,J33,O331,M1,queued,113.39999999999985,3.0,"O151,O261,O331","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P32,J32,O321,M2,end,114.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P10,J10,O101,M2,start,114.1,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P7,J7,O072,M5,queued,114.39999999999974,2.0,"O021,O072","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P19,J19,O192,M7,queued,115.39999999999979,2.0,"O132,O192","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P28,J28,O281,GEN->M5,delivery,115.49999999999973,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",9.0
P4,J4,O042,M5,queued,117.3,3.0,"O021,O072,O042","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P3,J3,O031,M1,end,119.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P15,J15,O151,M1,start,119.0,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P37,J37,O371,M6,end,119.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P12,J12,O121,M6,start,119.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P27,J27,O271,GEN->M6,delivery,122.49999999999979,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",5.0
P21,J21,O211,GEN->M1,delivery,123.39999999999974,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",9.0
P32,J32,O322,M2->M1,delivery,123.39999999999992,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",5.0
P28,J28,O281,M5,queued,125.49999999999973,4.0,"O021,O072,O042,O281","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P5,J5,O052,M5->M6,delivery,125.59999999999967,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P14,J14,O141,GEN->M1,delivery,126.39999999999993,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",9.0
P27,J27,O271,M6,queued,128.49999999999977,2.0,"O111,O271","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P25,J25,O252,M6->M1,delivery,128.59999999999974,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P32,J32,O322,M1,queued,129.39999999999992,3.0,"O261,O331,O322","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P31,J31,O312,M7,end,131.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P13,J13,O132,M7,start,131.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P5,J5,O052,M6,queued,132.59999999999968,3.0,"O111,O271,O052","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P21,J21,O211,M1,queued,133.39999999999975,4.0,"O261,O331,O322,O211","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P16,J16,O161,M8,end,135.10000000000005,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P38,J38,O381,M8,start,135.10000000000005,1.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P24,J24,O241,M5,end,136.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P2,J2,O021,M5,start,136.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P14,J14,O141,M1,queued,136.39999999999992,5.0,"O261,O331,O322,O211,O141","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P25,J25,O252,M1,queued,137.59999999999974,6.0,"O261,O331,O322,O211,O141,O252","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P35,J35,O351,GEN->M8,delivery,137.69999999999962,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P20,J20,O202,M2->M8,delivery,138.49999999999957,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P34,J34,O341,GEN->M8,delivery,138.4999999999997,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P10,J10,O101,M2,end,140.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P9,J9,O092,M2,start,140.1,1.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P6,J6,O061,M4,end,142.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P8,J8,O081,M4,start,142.1,1.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P30,J30,O303,M8->M4,delivery,144.5999999999998,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",9.0
P35,J35,O351,M8,queued,144.69999999999962,2.0,"O401,O351","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P15,J15,O151,M1,end,145.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P26,J26,O261,M1,start,145.0,5.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P20,J20,O202,M8,queued,145.49999999999957,3.0,"O401,O351,O202","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P34,J34,O341,M8,queued,145.4999999999997,4.0,"O401,O351,O202,O341","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P22,J22,O221,GEN->M4,delivery,145.49999999999986,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P12,J12,O121,M6,end,149.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P11,J11,O111,M6,start,149.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P15,J15,O152,M1->M2,delivery,152.49999999999997,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",5.0
P24,J24,O242,M5->M4,delivery,152.5999999999995,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P6,J6,O062,M4->M2,delivery,153.79999999999956,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P22,J22,O221,M4,queued,154.49999999999986,2.0,"O291,O221","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P30,J30,O303,M4,queued,154.5999999999998,3.0,"O291,O221,O303","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P15,J15,O152,M2,queued,158.49999999999997,2.0,"O362,O152","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P6,J6,O062,M2,queued,160.79999999999956,3.0,"O362,O152,O062","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P24,J24,O242,M4,queued,161.5999999999995,4.0,"O291,O221,O303,O242","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P13,J13,O132,M7,end,162.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P19,J19,O192,M7,start,162.10000000000002,0.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P18,J18,O181,GEN->M7,delivery,162.5999999999998,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P17,J17,O171,GEN->M7,delivery,162.5999999999998,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P39,J39,O392,M4->M7,delivery,164.5999999999999,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",9.0
P38,J38,O381,M8,end,165.10000000000005,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P40,J40,O401,M8,start,165.10000000000005,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P2,J2,O021,M5,end,167.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P7,J7,O072,M5,start,167.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P1,J1,O012,M1->M7,delivery,167.69999999999945,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",7.0
P37,J37,O372,M6->M7,delivery,168.8999999999995,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P18,J18,O181,M7,queued,169.5999999999998,1.0,O181,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P17,J17,O171,M7,queued,169.5999999999998,2.0,"O181,O171","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P13,J13,O133,M7->M5,delivery,169.69999999999973,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",5.0
P9,J9,O092,M2,end,170.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P36,J36,O362,M2,start,170.1,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P8,J8,O081,M4,end,173.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P29,J29,O291,M4,start,173.1,3.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P39,J39,O392,M7,queued,174.5999999999999,3.0,"O181,O171,O392","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P26,J26,O261,M1,end,175.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P33,J33,O331,M1,start,175.0,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P1,J1,O012,M7,queued,175.69999999999945,4.0,"O181,O171,O392,O012","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P13,J13,O133,M5,queued,175.69999999999973,3.0,"O042,O281,O133","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P23,J23,O231,GEN->M1,delivery,175.69999999999973,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",9.0
P37,J37,O372,M7,queued,175.8999999999995,5.0,"O181,O171,O392,O012,O372","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P11,J11,O111,M6,end,179.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P27,J27,O271,M6,start,179.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P31,J31,O313,M7->M2,delivery,180.6999999999998,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P3,J3,O032,M1->M2,delivery,182.89999999999978,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",5.0
P10,J10,O102,M2->M6,delivery,183.6999999999998,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P8,J8,O082,M4->M2,delivery,183.69999999999985,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P23,J23,O231,M1,queued,185.69999999999973,5.0,"O322,O211,O141,O252,O231","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P3,J3,O032,M2,queued,188.89999999999978,3.0,"O152,O062,O032","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P31,J31,O313,M2,queued,189.6999999999998,4.0,"O152,O062,O032,O313","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P8,J8,O082,M2,queued,190.69999999999985,5.0,"O152,O062,O032,O313,O082","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P9,J9,O093,M2->M5,delivery,190.79999999999967,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",10.0
P10,J10,O102,M6,queued,192.6999999999998,2.0,"O052,O102","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P11,J11,O112,M6->M5,delivery,192.79999999999973,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P7,J7,O072,M5,end,193.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P19,J19,O192,M7,end,193.10000000000002,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P4,J4,O042,M5,start,193.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P18,J18,O181,M7,start,193.10000000000002,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P26,J26,O262,M1->M5,delivery,193.99999999999972,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P40,J40,O401,M8,end,195.10000000000005,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P35,J35,O351,M8,start,195.10000000000005,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P38,J38,O382,M8->M5,delivery,195.79999999999967,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",7.0
P12,J12,O122,M6->M5,delivery,198.7999999999996,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P11,J11,O112,M5,queued,199.79999999999973,3.0,"O281,O133,O112","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P36,J36,O362,M2,end,200.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P15,J15,O152,M2,start,200.1,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P26,J26,O262,M5,queued,200.99999999999972,4.0,"O281,O133,O112,O262","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P33,J33,O331,M1,end,201.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P32,J32,O322,M1,start,201.0,4.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P9,J9,O093,M5,queued,201.79999999999967,5.0,"O281,O133,O112,O262,O093","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P38,J38,O382,M5,queued,203.79999999999967,6.0,"O281,O133,O112,O262,O093,O382","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P7,J7,O073,M5->M4,delivery,203.8999999999996,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",8.0
P29,J29,O291,M4,end,204.1,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P22,J22,O221,M4,start,204.1,2.0,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P19,J19,O193,M7->M6,delivery,204.89999999999955,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P12,J12,O122,M5,queued,205.7999999999996,7.0,"O281,O133,O112,O262,O093,O382,O122","{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",
P33,J33,O332,M1->M4,delivery,207.0,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
P16,J16,O162,M8->M6,delivery,208.8999999999996,,,"{'release_time': 1e-06, 'n_max': 15, 'total_ops': 154}",6.0
