part,job,operation,machine,event,time,queue_length,queue_ops,run_meta,delay
P5,J5,O051,GEN->M5,delivery,36.10000000000001,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",9.0
P36,J36,O361,GEN->M5,delivery,36.10000000000001,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",9.0
P24,J24,O241,GEN->M8,delivery,36.10000000000001,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P24,J24,O241,M8,queued,43.10000000000001,1.0,O241,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P24,J24,O241,M8,start,43.10000000000001,0.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P13,J13,O131,M4,queued,45.10000000000001,1.0,O131,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P36,J36,O361,M5,queued,46.10000000000001,1.0,O361,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P5,J5,O051,M5,queued,46.10000000000001,2.0,"O361,O051","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P36,J36,O361,M5,start,46.10000000000001,1.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P23,J23,O231,M5,queued,46.10000000000001,2.0,"O051,O231","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P6,J6,O061,GEN->M7,delivery,49.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P34,J34,O341,GEN->M6,delivery,53.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",5.0
P19,J19,O191,GEN->M8,delivery,55.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P28,J28,O281,GEN->M4,delivery,55.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",8.0
P12,J12,O121,GEN->M6,delivery,55.10000000000004,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",5.0
P6,J6,O061,M7,queued,56.10000000000002,1.0,O061,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P6,J6,O061,M7,start,56.10000000000002,0.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P26,J26,O261,M2,end,58.099999999999994,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P32,J32,O321,M2,start,58.099999999999994,2.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P9,J9,O091,M4,end,59.099999999999994,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P13,J13,O131,M4,start,59.099999999999994,0.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P34,J34,O341,M6,queued,59.10000000000002,1.0,O341,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P34,J34,O341,M6,start,59.10000000000002,0.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P12,J12,O121,M6,queued,61.10000000000004,1.0,O121,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P7,J7,O071,M1,end,62.0,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P1,J1,O011,M1,start,62.0,2.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P19,J19,O191,M8,queued,62.10000000000002,1.0,O191,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P38,J38,O381,GEN->M7,delivery,62.10000000000004,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P28,J28,O281,M4,queued,64.10000000000002,1.0,O281,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P20,J20,O201,GEN->M7,delivery,64.10000000000004,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P25,J25,O251,GEN->M7,delivery,66.10000000000005,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P22,J22,O221,GEN->M7,delivery,68.10000000000007,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P38,J38,O381,M7,queued,69.10000000000004,1.0,O381,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P20,J20,O201,M7,queued,71.10000000000004,2.0,"O381,O201","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P4,J4,O041,GEN->M4,delivery,72.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",8.0
P24,J24,O241,M8,end,73.10000000000001,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P19,J19,O191,M8,start,73.10000000000001,0.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P25,J25,O251,M7,queued,73.10000000000005,3.0,"O381,O201,O251","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P22,J22,O221,M7,queued,75.10000000000007,4.0,"O381,O201,O251,O221","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P39,J39,O391,GEN->M8,delivery,75.19999999999997,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P36,J36,O361,M5,end,76.10000000000001,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P5,J5,O051,M5,start,76.10000000000001,1.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P29,J29,O291,GEN->M4,delivery,77.19999999999997,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",8.0
P21,J21,O211,GEN->M4,delivery,79.19999999999996,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",8.0
P4,J4,O041,M4,queued,81.10000000000002,2.0,"O281,O041","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P35,J35,O351,GEN->M8,delivery,81.2,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P39,J39,O391,M8,queued,82.19999999999997,1.0,O391,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P29,J29,O291,M4,queued,86.19999999999997,3.0,"O281,O041,O291","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P6,J6,O061,M7,end,87.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P38,J38,O381,M7,start,87.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P1,J1,O011,M1,end,88.0,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P3,J3,O031,M1,start,88.0,1.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P32,J32,O321,M2,end,88.1,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P30,J30,O301,M2,start,88.1,1.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P21,J21,O211,M4,queued,88.19999999999996,4.0,"O281,O041,O291,O211","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P35,J35,O351,M8,queued,88.2,2.0,"O391,O351","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P11,J11,O111,GEN->M1,delivery,88.2999999999999,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",9.0
P34,J34,O341,M6,end,89.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P12,J12,O121,M6,start,89.10000000000002,0.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P14,J14,O141,GEN->M1,delivery,89.19999999999996,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",9.0
P13,J13,O131,M4,end,90.1,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P28,J28,O281,M4,start,90.1,3.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P31,J31,O312,M1,queued,93.29999999999991,2.0,"O151,O312","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P32,J32,O322,M2->M5,delivery,94.19999999999999,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",10.0
P36,J36,O362,M5->M6,delivery,95.2999999999999,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P11,J11,O111,M1,queued,98.2999999999999,3.0,"O151,O312,O111","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P19,J19,O191,M8,end,99.10000000000001,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P39,J39,O391,M8,start,99.10000000000001,1.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P14,J14,O141,M1,queued,99.19999999999996,4.0,"O151,O312,O111,O141","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P6,J6,O062,M7->M4,delivery,100.39999999999985,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",9.0
P36,J36,O362,M6,queued,102.2999999999999,1.0,O362,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P32,J32,O322,M5,queued,105.19999999999999,2.0,"O231,O322","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P5,J5,O051,M5,end,106.10000000000001,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P23,J23,O231,M5,start,106.10000000000001,1.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P19,J19,O192,M8->M5,delivery,106.2,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",7.0
P17,J17,O171,GEN->M2,delivery,107.39999999999984,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",8.0
P24,J24,O242,M8->M5,delivery,108.39999999999984,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",7.0
P6,J6,O062,M4,queued,110.39999999999985,4.0,"O041,O291,O211,O062","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P13,J13,O132,M4->M5,delivery,110.49999999999979,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",8.0
P19,J19,O192,M5,queued,114.2,2.0,"O322,O192","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P5,J5,O052,M5->M2,delivery,114.29999999999994,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",10.0
P28,J28,O281,M4,end,116.1,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P4,J4,O041,M4,start,116.1,3.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P26,J26,O262,M2,queued,116.29999999999993,2.0,"O101,O262","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P24,J24,O242,M5,queued,116.39999999999984,3.0,"O322,O192,O242","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P17,J17,O171,M2,queued,116.39999999999984,3.0,"O101,O262,O171","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P38,J38,O381,M7,end,117.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P20,J20,O201,M7,start,117.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P30,J30,O301,M2,end,118.1,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P10,J10,O101,M2,start,118.1,2.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P3,J3,O031,M1,end,119.0,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P15,J15,O151,M1,start,119.0,3.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P12,J12,O121,M6,end,119.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P36,J36,O362,M6,start,119.10000000000002,0.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P13,J13,O132,M5,queued,119.49999999999979,4.0,"O322,O192,O242,O132","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P28,J28,O282,M4->M6,delivery,122.29999999999998,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",8.0
P34,J34,O342,M6,queued,123.39999999999986,1.0,O342,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P12,J12,O122,M6->M7,delivery,123.39999999999992,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P2,J2,O021,GEN->M7,delivery,124.39999999999986,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P39,J39,O391,M8,end,125.10000000000001,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P35,J35,O351,M8,start,125.10000000000001,0.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P5,J5,O052,M2,queued,125.29999999999994,3.0,"O262,O171,O052","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P3,J3,O032,M1->M8,delivery,125.49999999999997,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",7.0
P12,J12,O122,M7,queued,130.39999999999992,3.0,"O251,O221,O122","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P28,J28,O282,M6,queued,131.29999999999998,2.0,"O342,O282","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P2,J2,O021,M7,queued,131.39999999999986,4.0,"O251,O221,O122,O021","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P39,J39,O392,M8,queued,132.3,1.0,O392,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P3,J3,O032,M8,queued,133.49999999999997,2.0,"O392,O032","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P23,J23,O231,M5,end,136.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P32,J32,O322,M5,start,136.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P18,J18,O181,GEN->M4,delivery,137.4999999999998,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",8.0
P37,J37,O371,GEN->M8,delivery,138.39999999999975,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P30,J30,O302,M2->M8,delivery,139.3999999999998,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P9,J9,O092,M4->M8,delivery,139.49999999999986,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",9.0
P27,J27,O271,GEN->M8,delivery,139.5999999999999,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P20,J20,O201,M7,end,143.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P25,J25,O251,M7,start,143.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P10,J10,O101,M2,end,144.1,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P26,J26,O262,M2,start,144.1,2.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P15,J15,O151,M1,end,145.0,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P31,J31,O312,M1,start,145.0,2.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P37,J37,O371,M8,queued,145.39999999999975,3.0,"O392,O032,O371","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P30,J30,O302,M8,queued,146.3999999999998,4.0,"O392,O032,O371,O302","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P18,J18,O181,M4,queued,146.4999999999998,4.0,"O291,O211,O062,O181","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P27,J27,O271,M8,queued,146.5999999999999,5.0,"O392,O032,O371,O302,O271","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P4,J4,O041,M4,end,147.1,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P29,J29,O291,M4,start,147.1,3.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P36,J36,O362,M6,end,149.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P34,J34,O342,M6,start,149.10000000000002,1.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P9,J9,O092,M8,queued,149.49999999999986,6.0,"O392,O032,O371,O302,O271,O092","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P35,J35,O351,M8,end,151.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P39,J39,O392,M8,start,151.10000000000002,5.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P15,J15,O152,M1->M2,delivery,152.39999999999998,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",5.0
P10,J10,O102,M2->M6,delivery,152.69999999999962,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",8.0
P33,J33,O331,GEN->M2,delivery,154.59999999999962,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",8.0
P20,J20,O202,M7->M6,delivery,156.49999999999963,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P15,J15,O152,M2,queued,158.39999999999998,3.0,"O171,O052,O152","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P4,J4,O042,M4->M1,delivery,158.5999999999998,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P10,J10,O102,M6,queued,161.69999999999962,2.0,"O282,O102","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P20,J20,O202,M6,queued,163.49999999999963,3.0,"O282,O102,O202","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P33,J33,O331,M2,queued,163.59999999999962,4.0,"O171,O052,O152,O331","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P4,J4,O042,M1,queued,165.5999999999998,3.0,"O111,O141,O042","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P16,J16,O161,GEN->M6,delivery,166.79999999999956,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",5.0
P32,J32,O322,M5,end,167.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P19,J19,O192,M5,start,167.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P23,J23,O232,M5->M7,delivery,168.49999999999991,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",5.0
P35,J35,O352,M8->M5,delivery,169.59999999999957,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",7.0
P31,J31,O312,M1,end,171.0,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P11,J11,O111,M1,start,171.0,2.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P36,J36,O363,M6->M4,delivery,171.69999999999956,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",8.0
P38,J38,O382,M7->M8,delivery,172.69999999999973,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",10.0
P16,J16,O161,M6,queued,172.79999999999956,4.0,"O282,O102,O202,O161","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P25,J25,O251,M7,end,173.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P22,J22,O221,M7,start,173.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P26,J26,O262,M2,end,174.1,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P17,J17,O171,M2,start,174.1,3.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P23,J23,O232,M7,queued,174.49999999999991,3.0,"O122,O021,O232","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P39,J39,O392,M8,end,177.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P3,J3,O032,M8,start,177.10000000000002,4.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P35,J35,O352,M5,queued,177.59999999999957,3.0,"O242,O132,O352","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P29,J29,O291,M4,end,178.1,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P21,J21,O211,M4,start,178.1,2.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P34,J34,O342,M6,end,179.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P28,J28,O282,M6,start,179.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P36,J36,O363,M4,queued,180.69999999999956,3.0,"O062,O181,O363","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P31,J31,O313,M1,queued,181.8999999999995,3.0,"O141,O042,O313","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P26,J26,O263,M2,queued,183.49999999999997,4.0,"O052,O152,O331,O263","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P38,J38,O382,M8,queued,183.69999999999973,5.0,"O371,O302,O271,O092,O382","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P39,J39,O393,M8->M1,delivery,184.6,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",7.0
P29,J29,O292,M4->M1,delivery,187.99999999999943,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P40,J40,O401,GEN->M6,delivery,188.7999999999995,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",5.0
P34,J34,O343,M6->M1,delivery,191.5999999999999,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",8.0
P39,J39,O393,M1,queued,192.6,4.0,"O141,O042,O313,O393","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P25,J25,O252,M7->M6,delivery,193.6999999999999,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P40,J40,O401,M6,queued,194.7999999999995,4.0,"O102,O202,O161,O401","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P29,J29,O292,M1,queued,194.99999999999943,5.0,"O141,O042,O313,O393,O292","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P19,J19,O192,M5,end,198.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P24,J24,O242,M5,start,198.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P32,J32,O323,M5,queued,199.69999999999985,3.0,"O132,O352,O323","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P34,J34,O343,M1,queued,200.5999999999999,6.0,"O141,O042,O313,O393,O292,O343","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P25,J25,O252,M6,queued,200.6999999999999,5.0,"O102,O202,O161,O401,O252","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P11,J11,O111,M1,end,201.0,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P14,J14,O141,M1,start,201.0,5.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P1,J1,O012,M1->M6,delivery,202.89999999999944,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",8.0
P3,J3,O032,M8,end,203.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P37,J37,O371,M8,start,203.10000000000002,4.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P17,J17,O171,M2,end,204.1,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P5,J5,O052,M2,start,204.1,3.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P22,J22,O221,M7,end,204.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P12,J12,O122,M7,start,204.10000000000002,2.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P19,J19,O193,M5->M7,delivery,204.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",5.0
P21,J21,O211,M4,end,209.1,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P6,J6,O062,M4,start,209.1,2.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P28,J28,O282,M6,end,209.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P10,J10,O102,M6,start,209.10000000000002,4.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P8,J8,O081,GEN->M5,delivery,209.69999999999985,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",9.0
P7,J7,O072,M1,queued,209.79999999999984,6.0,"O042,O313,O393,O292,O343,O072","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P19,J19,O193,M7,queued,210.10000000000002,3.0,"O021,O232,O193","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P3,J3,O033,M8->M4,delivery,210.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",9.0
P22,J22,O222,M7->M4,delivery,210.19999999999976,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",9.0
P1,J1,O012,M6,queued,211.89999999999944,5.0,"O202,O161,O401,O252,O012","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P28,J28,O283,M6->M4,delivery,211.99999999999937,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",8.0
P21,J21,O212,M4,queued,216.79999999999995,3.0,"O181,O363,O212","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P8,J8,O081,M5,queued,219.69999999999985,4.0,"O132,O352,O323,O081","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P3,J3,O033,M4,queued,220.10000000000002,4.0,"O181,O363,O212,O033","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P22,J22,O222,M4,queued,220.19999999999976,5.0,"O181,O363,O212,O033,O222","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P28,J28,O283,M4,queued,220.99999999999937,6.0,"O181,O363,O212,O033,O222,O283","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P17,J17,O172,M2->M4,delivery,226.2999999999997,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P11,J11,O112,M1->M5,delivery,227.0999999999993,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",6.0
P24,J24,O242,M5,end,229.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P13,J13,O132,M5,start,229.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P14,J14,O141,M1,end,232.0,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P4,J4,O042,M1,start,232.0,5.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P37,J37,O371,M8,end,233.10000000000002,,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P30,J30,O302,M8,start,233.10000000000002,3.0,,"{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P17,J17,O172,M4,queued,233.2999999999997,7.0,"O181,O363,O212,O033,O222,O283,O172","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
P11,J11,O112,M5,queued,234.0999999999993,4.0,"O352,O323,O081,O112","{'release_time': 1e-06, 'n_max': 25, 'total_ops': 154}",
